time,A_F,A_V,A_L,L_F,L_V,L_L,T_F,T_V,T_L,Action,name
1891609,151,1019,326,-190,898,181,19,961,-262,1,S08
1891625,171,980,306,-263,879,212,-9,961,-223,1,S08
1891640,161,921,316,-354,888,191,19,961,-203,1,S08
1891656,161,980,306,-400,962,171,-58,933,-165,1,S08
1891671,141,1000,316,-318,916,141,0,971,-281,1,S08
1891687,141,1029,297,-200,1009,222,19,971,-281,1,S08
1891703,191,980,277,-190,972,202,38,1019,-252,1,S08
1891718,181,1009,297,-218,935,191,77,1047,-271,1,S08
1891734,222,990,297,-236,916,111,29,1000,-194,1,S08
1891750,181,950,297,-227,916,70,48,971,-213,1,S08
1891765,171,990,257,-209,953,101,48,904,-233,1,S08
1891781,202,980,257,-227,1055,121,38,876,-223,1,S08
1891796,151,1009,287,-281,935,191,48,942,-320,1,S08
1891812,161,1049,306,-309,879,202,0,980,-233,1,S08
1891828,161,980,316,-354,916,222,0,990,-262,1,S08
1891843,121,980,316,-354,916,222,-97,942,-252,1,S08
1891859,121,1009,306,-281,1018,161,-97,961,-310,1,S08
1891875,171,1009,297,-118,1018,181,-77,1000,-310,1,S08
1891890,202,990,277,-118,1018,181,-9,1047,-320,1,S08
1891906,222,1019,217,-281,944,101,19,1095,-271,1,S08
1891921,171,1009,247,-281,944,101,-9,1047,-242,1,S08
1891937,141,1000,237,-290,935,50,19,990,-281,1,S08
1891953,141,1000,316,-263,972,90,58,952,-291,1,S08
1891968,151,970,376,-263,972,90,19,914,-291,1,S08
1891984,202,921,237,-236,851,70,48,866,-281,1,S08
1892000,101,921,485,-309,879,121,0,895,-242,1,S08
1892015,232,970,455,-263,898,111,-19,923,-310,1,S08
1892031,191,911,435,-245,888,212,-126,885,-194,1,S08
1892046,161,892,396,-245,888,212,-145,923,-233,1,S08
1892062,111,862,376,-163,870,212,-135,933,-320,1,S08
1892078,70,882,326,-318,972,313,-116,942,-252,1,S08
1892093,242,1058,227,-318,972,313,-87,1085,-271,1,S08
1892109,171,1264,39,-554,916,171,-19,1161,-233,1,S08
1892125,40,1156,108,-554,916,171,-9,1152,-233,1,S08
1892140,-40,970,207,-427,888,70,9,1000,-271,1,S08
1892156,90,931,217,45,1074,60,-19,923,-300,1,S08
1892171,282,1009,188,9,972,121,-106,895,-223,1,S08
1892187,363,1009,207,9,972,121,-116,1009,-242,1,S08
1892203,272,931,247,-163,916,151,-67,1019,-242,1,S08
1892218,151,960,306,-336,879,161,-97,933,-145,1,S08
1892234,111,970,356,-390,898,151,-87,942,-262,1,S08
1892250,141,1019,267,-427,1009,222,-9,971,-291,1,S08
1892265,141,1049,198,-209,1055,202,67,1095,-349,1,S08
1892281,161,1078,168,-272,1009,161,67,1095,-349,1,S08
1892296,181,1009,227,-254,861,111,19,1076,-213,1,S08
1892312,171,921,336,-181,879,141,0,1095,-233,1,S08
1892328,202,931,376,-154,944,141,-19,1000,-223,1,S08
1892343,272,901,346,-136,990,151,0,923,-271,1,S08
1892359,171,970,306,-190,1000,191,-38,895,-252,1,S08
1892375,80,1068,306,-390,870,171,-9,980,-203,1,S08
1892390,60,1039,306,-481,888,171,-29,1028,-155,1,S08
1892406,101,990,297,-418,907,191,-48,990,-194,1,S08
1892421,151,970,316,-363,944,242,-97,942,-194,1,S08
1892437,161,980,336,-272,870,242,-48,933,-223,1,S08
1892453,202,931,326,-209,907,242,-48,942,-203,1,S08
1892468,111,970,336,-336,981,262,-29,990,-184,1,S08
1892484,111,1078,326,-381,981,222,-29,1057,-174,1,S08
1892500,151,1009,277,-254,879,141,0,1066,-155,1,S08
1892515,161,960,267,-190,916,101,9,1028,-194,1,S08
1892531,161,980,277,-181,962,121,67,971,-194,1,S08
1892546,161,960,356,-181,1009,222,58,876,-165,1,S08
1892562,181,970,376,-163,944,222,29,990,-223,1,S08
1892578,212,990,316,-227,879,232,-29,1038,-165,1,S08
1892593,151,960,306,-381,861,212,29,1028,-165,1,S08
1892609,60,990,336,-454,944,222,-29,980,-97,1,S08
1892625,131,990,356,-345,990,202,106,1038,-242,1,S08
1892640,191,1000,316,-236,962,222,106,1038,-242,1,S08
1892656,202,980,306,-236,990,212,38,1057,-213,1,S08
1892671,181,1039,316,-245,962,262,116,1047,-203,1,S08
1892687,171,1000,346,-209,907,212,155,1047,-155,1,S08
1892703,202,931,346,-154,888,191,97,1028,-126,1,S08
1892718,212,941,376,-200,944,202,38,961,-194,1,S08
1892734,181,970,376,-263,944,202,38,961,-194,1,S08
1892750,141,990,336,-354,1018,212,-9,952,-174,1,S08
1892765,171,1049,297,-290,944,202,0,990,-242,1,S08
1892781,161,990,306,-245,898,222,-19,1057,-252,1,S08
1892796,131,960,366,-300,907,272,-9,1057,-184,1,S08
1892812,141,980,386,-281,907,303,-48,961,-184,1,S08
1892828,121,970,386,-300,851,242,9,923,-262,1,S08
1892843,181,931,346,-272,990,232,0,961,-242,1,S08
1892859,171,1000,277,-263,962,202,58,961,-194,1,S08
1892875,181,980,277,-272,879,161,97,1000,-145,1,S08
1892890,161,980,316,-181,916,171,135,1009,-174,1,S08
1892906,181,941,356,-209,944,181,106,1019,-203,1,S08
1892921,181,970,346,-218,944,222,126,1000,-262,1,S08
1892937,161,960,326,-281,1046,212,29,961,-291,1,S08
1892953,111,1029,306,-300,888,191,19,942,-262,1,S08
1892968,141,1009,287,-309,888,202,-29,1000,-233,1,S08
1892984,141,950,326,-309,916,161,-58,1000,-213,1,S08
1893000,161,941,316,-290,916,151,-19,990,-242,1,S08
1893015,181,1000,287,-290,944,161,-58,895,-233,1,S08
1893031,171,1009,277,-290,944,161,29,933,-281,1,S08
1893046,181,1009,277,-236,1027,161,48,971,-291,1,S08
1893062,181,1039,297,-154,990,212,48,1038,-233,1,S08
1893078,171,990,336,-227,953,171,38,1057,-233,1,S08
1893093,131,931,336,-227,879,212,58,1000,-203,1,S08
1893109,121,950,326,-236,916,191,67,942,-242,1,S08
1893125,171,980,326,-245,916,141,29,895,-233,1,S08
1893140,141,1000,306,-245,1018,151,9,904,-233,1,S08
1893156,141,1039,277,-218,962,171,9,961,-271,1,S08
1893171,121,921,376,-227,898,181,-9,1028,-252,1,S08
1893187,232,941,217,-309,833,212,0,990,-194,1,S08
1893203,202,1039,346,-509,851,222,-97,914,-165,1,S08
1893218,50,970,504,-454,879,303,9,914,-330,1,S08
1893234,313,1019,257,-409,935,202,-9,923,-291,1,S08
1893250,313,1019,257,-345,953,151,38,971,-233,1,S08
1893265,121,970,297,-281,916,90,9,1000,-213,1,S08
1893281,-232,990,227,-190,833,80,19,1009,-223,1,S08
1893296,-232,990,227,-236,916,131,9,980,-281,1,S08
1893312,-313,1000,188,-309,916,151,0,952,-291,1,S08
1893328,121,1039,316,-372,1009,101,-58,952,-291,1,S08
1893343,323,1176,326,-454,972,242,-87,1009,-271,1,S08
1893359,343,950,326,-136,962,171,-97,1047,-233,1,S08
1893375,232,872,316,-90,925,191,0,1028,-242,1,S08
1893390,70,1000,287,-136,935,212,-67,990,-233,1,S08
1893406,70,1039,227,-372,944,252,-9,1000,-310,1,S08
1893421,131,970,257,-436,944,262,-9,1000,-300,1,S08
1893437,141,1009,297,-309,953,292,48,1028,-213,1,S08
1893453,151,1019,336,-345,953,242,19,1057,-233,1,S08
1893468,191,970,326,-245,888,181,9,1019,-165,1,S08
1893484,202,980,326,-136,981,111,38,1000,-233,1,S08
1893500,181,931,336,-81,944,90,29,942,-203,1,S08
1893515,141,941,297,-118,981,121,19,923,-262,1,S08
1893531,121,1029,306,-181,944,161,19,942,-281,1,S08
1893546,161,960,297,-281,870,171,-19,971,-203,1,S08
1893562,161,931,316,-300,842,232,0,1000,-223,1,S08
1893578,111,1000,386,-363,925,252,-48,990,-194,1,S08
1893593,131,1068,346,-418,1027,232,9,1009,-271,1,S08
1893609,181,970,277,-327,916,191,0,971,-242,1,S08
1893625,161,950,297,-190,953,282,58,980,-233,1,S08
1893640,111,1000,346,-236,944,313,29,980,-203,1,S08
1893656,171,960,346,-254,870,252,58,1009,-203,1,S08
1893671,161,960,316,-209,925,171,48,1038,-213,1,S08
1893687,202,1029,297,-245,981,70,9,1000,-184,1,S08
1893703,181,980,316,-209,990,111,19,980,-223,1,S08
1893718,141,970,376,-145,1009,171,19,980,-223,1,S08
1893734,222,931,326,-118,870,191,29,961,-252,1,S08
1893750,141,931,326,-272,833,242,19,952,-155,1,S08
1893765,90,980,376,-418,870,282,19,952,-155,1,S08
1893781,121,1000,366,-418,953,282,38,971,-184,1,S08
1893796,161,990,336,-363,944,292,-48,980,-97,1,S08
1893812,191,960,326,-336,972,303,38,1047,-223,1,S08
1893828,202,990,356,-200,1000,282,9,1028,-184,1,S08
1893843,212,990,336,-227,935,272,87,1047,-213,1,S08
1893859,191,960,336,-172,861,151,135,1057,-174,1,S08
1893875,191,960,336,-145,953,111,135,1085,-155,1,S08
1893890,202,980,316,-136,972,131,135,1038,-213,1,S08
1893906,212,970,326,-245,981,181,97,933,-184,1,S08
1893921,161,970,346,-309,907,202,58,933,-194,1,S08
1893937,181,1029,346,-336,907,232,58,961,-213,1,S08
1893953,151,980,336,-300,916,272,29,1019,-223,1,S08
1893968,141,990,326,-354,907,313,-9,1028,-213,1,S08
1893984,141,1000,376,-418,925,343,-9,1028,-281,1,S08
1894000,151,990,386,-290,898,292,-77,971,-213,1,S08
1894015,181,970,366,-172,962,232,-67,980,-281,1,S08
1894031,222,901,326,-154,962,222,-19,914,-242,1,S08
1894046,242,980,326,-236,944,191,67,961,-194,1,S08
1894062,252,1009,287,-200,935,101,58,1028,-242,1,S08
1894078,171,1000,287,-218,990,90,97,1000,-184,1,S08
1894093,171,1000,297,-236,953,121,67,1019,-262,1,S08
1894109,171,1000,297,-227,1018,141,-9,914,-233,1,S08
1894125,181,1000,277,-245,944,181,-9,914,-233,1,S08
1894140,202,1000,267,-263,916,232,-9,942,-271,1,S08
1894156,191,1029,306,-263,935,222,-29,1000,-271,1,S08
1894171,191,960,326,-254,962,181,48,1047,-281,1,S08
1894187,202,960,346,-290,990,141,-48,990,-252,1,S08
1894203,202,990,336,-290,1018,161,29,933,-291,1,S08
1894218,242,1019,277,-218,990,232,38,933,-310,1,S08
1894234,232,1000,287,-327,870,333,97,980,-310,1,S08
1894250,191,1009,287,-445,916,282,106,990,-291,1,S08
1894265,60,1078,356,-509,907,232,97,1009,-281,1,S08
1894281,121,960,465,-290,861,101,58,942,-281,1,S08
1894296,171,872,495,-36,962,60,29,904,-320,1,S08
1894312,272,803,475,118,944,131,-19,847,-262,1,S08
1894328,222,862,445,118,944,131,-29,847,-310,1,S08
1894343,222,862,445,36,907,212,-67,876,-271,1,S08
1894359,111,843,346,45,842,272,-135,980,-262,1,S08
1894375,-101,764,287,45,805,323,-126,895,-145,1,S08
1894390,-303,715,237,-118,879,292,-155,952,-271,1,S08
1894406,20,1058,415,-509,935,292,-38,990,-310,1,S08
1894421,20,1058,415,-1036,1111,313,9,1095,-349,1,S08
1894437,1262,1519,79,-800,1018,222,106,1142,-252,1,S08
1894453,1080,1588,-376,-27,1018,-10,48,1133,-242,1,S08
1894468,404,852,356,36,888,0,19,1066,-223,1,S08
1894484,272,911,386,18,861,121,0,971,-203,1,S08
1894500,272,911,386,54,1074,131,-38,895,-252,1,S08
1894515,353,843,405,81,1055,161,-87,895,-242,1,S08
1894531,181,1098,277,-236,990,212,-67,980,-233,1,S08
1894546,151,1019,336,-345,898,272,0,1095,-213,1,S08
1894562,131,931,376,-290,888,262,0,1095,-203,1,S08
1894578,171,970,346,-327,981,242,-48,1009,-184,1,S08
1894593,191,1009,316,-227,953,222,58,961,-271,1,S08
1894609,191,990,277,-181,1000,303,77,952,-262,1,S08
1894625,151,1019,287,-318,916,262,97,1000,-310,1,S08
1894640,181,970,336,-272,833,272,19,1028,-213,1,S08
1894656,202,862,396,-100,888,242,-19,1028,-203,1,S08
1894671,202,882,326,-136,916,131,-38,971,-213,1,S08
1894687,191,1029,227,-263,981,50,-29,933,-203,1,S08
1894703,101,1127,227,-381,1083,60,0,923,-174,1,S08
1894718,121,1009,316,-272,888,121,38,952,-262,1,S08
1894734,121,1009,316,-236,851,202,9,990,-135,1,S08
1894750,191,921,366,-336,898,252,58,1009,-165,1,S08
1894765,202,960,376,-418,898,292,38,1009,-126,1,S08
1894781,121,1000,356,-481,898,323,0,1000,-106,1,S08
1894796,80,1009,346,-390,916,303,77,1028,-203,1,S08
1894812,141,990,356,-227,1009,303,67,1047,-194,1,S08
1894828,212,1000,356,-209,981,262,58,1047,-165,1,S08
1894843,222,960,346,-227,907,212,58,1066,-184,1,S08
1894859,222,960,346,-163,916,181,87,1047,-174,1,S08
1894875,222,950,346,-181,972,191,97,1000,-213,1,S08
1894890,242,960,356,-227,972,222,77,1000,-291,1,S08
1894906,242,960,356,-272,944,242,58,961,-262,1,S08
1894921,131,1000,346,-336,870,232,29,942,-281,1,S08
1894937,101,921,346,-354,824,202,-19,895,-174,1,S08
1894953,131,970,336,-463,824,202,-67,885,-203,1,S08
1894968,131,970,336,-554,824,212,-77,847,-194,1,S08
1894984,161,980,356,-472,851,111,-48,895,-252,1,S08
1895000,131,1019,326,-345,1055,212,-48,933,-252,1,S08
1895015,212,1058,277,-209,990,212,19,1009,-271,1,S08
1895031,212,1058,277,-190,888,212,29,1047,-233,1,S08
1895046,202,1019,277,-109,944,202,67,1066,-223,1,S08
1895062,222,950,356,-72,981,151,67,1028,-223,1,S08
1895078,232,911,346,-90,981,121,77,942,-233,1,S08
1895093,252,931,326,-118,1111,141,19,971,-291,1,S08
1895109,242,970,287,-190,953,111,58,1019,-320,1,S08
1895125,262,1009,306,-309,925,111,-29,1019,-271,1,S08
1895140,222,1039,287,-372,990,111,29,1019,-262,1,S08
1895156,242,1039,247,-372,990,111,38,1009,-271,1,S08
1895171,90,1098,297,-427,1055,60,38,1009,-330,1,S08
1895187,161,1225,277,-472,1120,30,38,1009,-330,1,S08
1895203,141,1137,316,-436,1055,111,48,1066,-359,1,S08
1895218,111,1225,237,-418,1092,161,58,1038,-320,1,S08
1895234,90,1196,207,-581,990,202,77,1066,-271,1,S08
1895250,191,1147,257,-581,953,131,67,1057,-262,1,S08
1895265,242,1078,405,-590,981,30,9,1019,-281,1,S08
1895281,161,941,356,-400,944,10,19,942,-320,1,S08
1895296,252,911,297,-27,1064,-40,-58,933,-262,1,S08
1895312,454,1009,207,45,990,-10,-77,914,-320,1,S08
1895328,292,980,89,-145,1000,80,-116,923,-271,1,S08
1895343,292,980,89,-190,1000,292,-87,952,-213,1,S08
1895359,-494,617,49,63,842,10,-106,1000,-252,1,S08
1895375,-656,333,39,309,842,272,-58,1000,-281,1,S08
1895390,-434,460,118,490,842,434,-58,1066,-291,1,S08
1895406,-434,460,118,-263,851,262,-77,1066,-252,1,S08
1895421,303,1392,237,-418,833,222,-38,1028,-262,1,S08
1895437,656,1313,237,-490,861,161,9,885,-252,1,S08
1895453,505,1362,277,-672,787,101,29,847,-262,1,S08
1895468,616,1323,168,-818,851,40,29,847,-262,1,S08
1895484,616,1245,138,-700,1092,20,9,828,-262,1,S08
1895500,454,1000,148,-545,861,40,-38,838,-126,1,S08
1895515,272,803,128,-300,722,121,-38,838,-126,1,S08
1895531,262,647,138,-45,638,202,-145,971,-223,1,S08
1895546,111,627,158,-45,638,242,-291,914,-213,1,S08
1895562,141,558,267,45,648,232,-291,914,-213,1,S08
1895578,161,450,346,227,694,333,-300,923,-271,1,S08
1895593,303,696,415,127,796,313,-281,961,-184,1,S08
1895609,404,980,396,-272,740,222,-194,961,-194,1,S08
1895625,383,892,445,-354,759,171,-194,961,-194,1,S08
1895640,383,892,445,-254,814,131,-126,961,-184,1,S08
1895656,313,833,584,-190,768,232,-77,942,-223,1,S08
1895671,313,872,752,-354,1000,101,-48,971,-320,1,S08
1895687,1040,3411,9,-2745,2092,323,97,1228,-553,1,S08
1895703,1040,3411,9,-1536,1111,40,233,1466,48,1,S08
1895718,40,-254,217,563,740,-40,165,1514,-67,1,S08
1895734,-111,656,-19,563,574,40,58,971,-398,1,S08
1895750,272,1352,445,-309,944,343,-19,666,-262,1,S08
1895765,373,1147,386,-390,1083,414,-58,761,-271,1,S08
1895781,-80,931,336,-472,888,292,-116,1076,-300,1,S08
1895796,0,1019,247,-490,879,151,-213,1180,-213,1,S08
1895812,30,1009,297,-545,898,151,-184,1085,-213,1,S08
1895828,80,970,326,-381,861,70,-135,923,-203,1,S08
1895843,111,1029,297,-190,935,50,-67,838,-233,1,S08
1895859,111,1029,297,-118,1148,80,38,847,-271,1,S08
1895875,111,1009,227,-72,1037,50,77,961,-281,1,S08
1895890,131,1009,217,-245,879,60,87,1057,-281,1,S08
1895906,70,1019,267,-300,916,90,58,1047,-165,1,S08
1895921,70,1019,267,-290,962,141,29,1066,-165,1,S08
1895937,90,990,297,-236,935,171,9,1019,-174,1,S08
1895953,50,1039,306,-263,962,222,0,961,-174,1,S08
1895968,20,1000,346,-354,907,232,0,961,-203,1,S08
1895984,20,1000,346,-427,851,181,9,942,-155,1,S08
1896000,-10,960,336,-481,824,191,29,952,-145,1,S08
1896015,101,1009,326,-445,888,151,48,933,-135,1,S08
1896031,181,1009,306,-309,981,141,106,914,-145,1,S08
1896046,161,1000,297,-181,981,181,77,971,-165,1,S08
1896062,161,1000,297,-218,925,212,67,1028,-155,1,S08
1896078,60,980,396,-281,916,252,38,1085,-145,1,S08
1896093,60,980,396,-281,916,333,38,1066,-116,1,S08
1896109,111,980,386,-263,944,373,58,1076,-135,1,S08
1896125,111,1000,366,-245,972,343,38,1076,-174,1,S08
1896140,111,1000,366,-236,944,353,38,1085,-155,1,S08
1896156,131,970,366,-281,953,252,-9,1057,-126,1,S08
1896171,151,980,336,-218,944,202,-58,1038,-135,1,S08
1896187,181,990,336,-190,916,222,-58,1028,-155,1,S08
1896203,151,970,366,-236,925,232,-67,980,-174,0,S08
1896218,131,970,366,-363,944,242,-38,971,-155,0,S08
1896234,90,990,376,-372,861,262,-19,990,-184,0,S08
1896250,50,960,396,-372,851,262,0,961,-145,0,S08
1896265,60,960,396,-354,888,262,9,971,-155,0,S08
1896281,101,960,396,-409,879,191,19,952,-194,0,S08
1896296,111,970,326,-472,861,141,-29,961,-184,0,S08
1896312,60,960,316,-545,814,141,-9,952,-184,0,S08
1896328,20,970,366,-545,805,181,-29,895,-174,0,S08
1896343,50,980,376,-545,805,181,-67,904,-174,0,S08
1896359,70,941,396,-545,777,262,-106,895,-155,0,S08
1896375,121,960,415,-354,824,303,-126,904,-184,0,S08
1896390,101,950,405,-327,796,343,-174,990,-194,0,S08
1896406,141,970,415,-400,824,363,-184,990,-281,0,S08
1896421,161,1000,326,-500,870,272,-174,961,-242,0,S08
1896437,141,1098,366,-354,907,363,19,952,-271,0,S08
1896453,353,1009,336,-18,1064,282,-29,952,-242,0,S08
1896468,262,960,336,0,1037,212,-87,1009,-223,0,S08
1896484,262,1058,326,-45,1046,212,-87,1009,-223,0,S08
1896500,222,1068,376,-218,1027,242,97,1076,-194,0,S08
1896515,202,1107,356,-354,1000,222,106,1142,-213,0,S08
1896531,171,1284,386,-500,1027,252,106,1142,-213,0,S08
1896546,101,1568,425,-790,1138,111,184,1133,-359,0,S08
1896562,-232,1460,465,-1163,1129,151,184,1133,-359,0,S08
1896578,-222,1313,366,-1009,981,-30,155,1047,-300,0,S08
1896593,-80,1254,267,-590,1129,20,116,952,-262,0,S08
1896609,343,1235,257,-136,1166,80,67,876,-271,0,S08
1896625,323,1196,257,-90,1083,191,0,895,-281,0,S08
1896640,272,950,247,-36,1074,222,-48,952,-262,0,S08
1896656,191,843,277,9,1111,191,-116,1019,-233,0,S08
1896671,161,852,178,27,981,212,-165,1057,-242,0,S08
1896687,-20,735,19,72,861,181,-135,980,-242,0,S08
1896703,10,637,0,109,879,151,-126,942,-281,0,S08
1896718,-171,558,108,163,1046,272,-97,923,-291,0,S08
1896734,-161,539,178,45,981,232,-97,971,-300,0,S08
1896750,-111,539,217,36,768,191,-106,1066,-242,0,S08
1896765,50,578,306,36,750,191,-97,1066,-262,0,S08
1896781,292,647,306,81,787,151,-87,980,-262,0,S08
1896796,565,745,247,109,805,171,-106,933,-242,0,S08
1896812,525,784,217,218,898,212,-126,876,-281,0,S08
1896828,434,931,148,209,796,191,-126,838,-252,0,S08
1896843,353,990,198,-9,759,171,-155,857,-252,0,S08
1896859,383,911,415,-309,787,30,-155,885,-233,0,S08
1896875,545,901,465,-363,740,60,-174,914,-184,0,S08
1896890,686,843,544,-236,842,181,-135,904,-203,0,S08
1896906,939,950,475,-45,833,262,-97,980,-349,0,S08
1896921,1232,1000,237,-72,768,323,-155,895,-203,0,S08
1896937,2292,882,168,-136,685,131,-174,895,-155,0,S08
1896953,585,1245,514,-700,1009,262,-106,1028,-330,0,S08
1896968,-1242,1960,-19,-1490,1314,464,-9,1028,-194,0,S08
1896984,-202,1176,316,-1290,1277,0,106,1209,-165,0,S08
1897000,101,725,316,-336,1000,161,174,1361,-203,0,S08
1897015,414,892,415,436,703,80,48,1209,-242,0,S08
1897031,565,813,356,209,861,222,9,933,-252,0,S08
1897046,121,1049,366,-181,1000,272,-87,847,-213,0,S08
1897062,-80,1186,346,-354,1064,272,-97,923,-203,0,S08
1897078,20,1019,316,-390,1000,252,-116,1028,-203,0,S08
1897093,70,990,346,-345,1055,353,-48,1066,-194,0,S08
1897109,181,980,386,-218,935,323,0,1095,-194,0,S08
1897125,282,990,326,-163,898,242,29,1066,-184,0,S08
1897140,191,990,336,-172,944,141,48,1066,-126,0,S08
1897156,151,990,326,-236,962,161,87,1047,-106,0,S08
1897171,151,960,346,-281,990,171,106,1028,-106,0,S08
1897187,181,990,346,-227,925,212,87,1000,-145,0,S08
1897203,191,1000,356,-254,870,303,29,990,-184,0,S08
1897218,141,970,405,-272,888,333,-29,952,-155,0,S08
1897234,151,960,396,-327,898,333,-106,990,-106,0,S08
1897250,131,1000,386,-418,916,323,-106,980,-116,0,S08
1897265,171,1000,316,-390,916,303,-135,1019,-145,0,S08
1897281,151,960,366,-327,916,292,-126,1038,-165,0,S08
1897296,141,970,376,-281,907,363,-77,1019,-165,0,S08
1897312,181,960,376,-290,898,343,-58,1000,-155,0,S08
1897328,161,960,396,-309,879,242,-38,990,-184,0,S08
1897343,181,950,356,-272,879,252,19,971,-145,0,S08
1897359,161,931,366,-254,879,191,38,961,-145,0,S08
1897375,161,931,366,-345,953,161,48,942,-145,0,S08
1897390,171,1019,326,-309,870,171,67,904,-165,0,S08
1897406,191,960,336,-236,898,252,48,885,-155,0,S08
1897421,191,960,336,-181,916,252,-19,942,-184,0,S08
1897437,191,980,346,-227,944,303,-87,990,-165,0,S08
1897453,161,1000,376,-300,888,373,-126,1047,-155,0,S08
1897468,161,1000,376,-336,898,383,-135,1057,-135,0,S08
1897484,171,990,366,-290,953,424,-87,1047,-223,0,S08
1897500,252,980,356,-200,907,353,-58,1066,-233,0,S08
1897515,252,980,356,-200,907,353,-48,1000,-242,0,S08
1897531,282,1009,366,-118,962,292,-38,1000,-233,0,S08
1897546,282,1009,366,-54,981,262,-9,1009,-184,0,S08
1897562,282,960,356,-118,981,282,29,1019,-145,0,S08
1897578,232,960,415,-218,953,323,29,1019,-97,0,S08
1897593,212,1049,445,-300,944,272,58,1047,-233,0,S08
1897609,252,1058,405,-427,953,222,38,1000,-145,0,S08
1897625,212,1107,336,-554,962,111,106,971,-203,0,S08
1897640,111,1166,247,-645,1009,40,116,923,-213,0,S08
1897656,121,1215,217,-527,1018,80,58,914,-194,0,S08
1897671,50,1245,237,-527,1018,80,19,933,-242,0,S08
1897687,90,1215,277,-418,1027,171,-9,961,-262,0,S08
1897703,131,1117,287,-309,1027,272,-48,990,-281,0,S08
1897718,191,1068,316,-272,907,313,-48,990,-281,0,S08
1897734,363,1029,366,-236,916,282,-38,971,-271,0,S08
1897750,383,1049,386,-218,1046,222,-9,971,-262,0,S08
1897765,262,941,326,-9,1046,191,-29,990,-242,0,S08
1897781,90,843,277,154,1037,191,-38,990,-242,0,S08
1897796,-60,823,198,145,953,232,0,1047,-330,0,S08
1897812,-40,833,168,9,981,252,0,1047,-330,0,S08
1897828,-212,813,158,-54,1000,272,-48,1038,-262,0,S08
1897843,-161,784,198,-63,1000,252,0,1009,-281,0,S08
1897859,-141,784,257,-27,935,202,0,971,-320,0,S08
1897875,-10,803,247,-81,953,262,-38,1000,-330,0,S08
1897890,40,833,277,-36,990,323,-38,1000,-330,0,S08
1897906,40,892,247,-54,888,333,-48,980,-300,0,S08
1897921,111,872,227,-27,824,212,-48,980,-300,0,S08
