time,A_F,A_V,A_L,L_F,L_V,L_L,T_F,T_V,T_L,Action,name
1262.296,212,921,386,-445,898,242,-9,952,-174,1,S08
1262.312,191,960,366,-445,972,252,-38,980,-184,1,S08
1262.328,151,970,316,-345,944,252,0,1019,-233,1,S08
1262.343,131,950,316,-163,990,232,48,1028,-213,1,S08
1262.359,101,990,356,-200,981,303,77,1028,-184,1,S08
1262.375,131,1029,356,-236,861,181,116,1038,-184,1,S08
1262.39,171,1000,366,-172,907,141,87,1000,-184,1,S08
1262.406,191,980,356,-109,990,141,126,990,-233,1,S08
1262.421,171,990,297,-100,962,151,97,952,-223,1,S08
1262.437,131,960,346,-227,981,191,67,961,-194,1,S08
1262.453,191,990,336,-281,898,191,67,961,-194,1,S08
1262.468,212,970,346,-345,907,212,48,971,-203,1,S08
1262.484,202,950,366,-354,944,242,58,1009,-184,1,S08
1262.5,191,1009,297,-309,953,262,77,1047,-233,1,S08
1262.515,141,990,336,-309,953,262,-19,1009,-213,1,S08
1262.531,141,1009,336,-236,916,262,0,980,-300,1,S08
1262.546,151,980,376,-181,1000,323,48,1000,-300,1,S08
1262.562,191,980,376,-136,879,202,77,1047,-203,1,S08
1262.578,191,941,366,-118,870,131,77,1047,-203,1,S08
1262.593,242,980,316,-281,953,131,97,990,-174,1,S08
1262.609,161,960,316,-300,962,141,87,923,-242,1,S08
1262.625,161,980,316,-309,990,191,67,952,-233,1,S08
1262.64,161,1029,297,-309,990,191,67,952,-233,1,S08
1262.656,131,980,336,-345,870,242,0,1000,-203,1,S08
1262.671,151,1009,336,-345,870,242,0,1000,-203,1,S08
1262.687,131,970,346,-345,879,232,-97,971,-213,1,S08
1262.703,141,950,376,-327,916,232,-97,971,-213,1,S08
1262.718,191,911,306,-218,925,161,0,885,-242,1,S08
1262.734,191,960,306,-72,1055,181,9,971,-300,1,S08
1262.75,252,950,306,-163,1101,212,77,1047,-252,1,S08
1262.765,212,990,326,-254,916,151,87,1114,-233,1,S08
1262.781,242,1088,316,-118,888,111,135,1047,-213,1,S08
1262.796,171,990,326,-127,981,121,116,971,-262,1,S08
1262.812,171,941,326,-90,944,141,97,914,-233,1,S08
1262.828,212,950,316,-172,1009,121,77,885,-281,1,S08
1262.843,202,901,306,-254,870,171,9,923,-233,1,S08
1262.859,171,980,316,-363,888,161,9,1009,-242,1,S08
1262.875,151,1000,267,-409,907,181,-29,1038,-262,1,S08
1262.89,131,980,287,-354,972,282,-77,971,-194,1,S08
1262.906,141,1029,316,-354,972,282,-9,980,-281,1,S08
1262.921,141,1029,316,-118,1000,282,9,1019,-262,1,S08
1262.937,191,960,316,-209,1009,232,9,1019,-262,1,S08
1262.953,212,1029,287,-272,935,242,48,1047,-223,1,S08
1262.968,121,970,386,-172,824,181,58,1028,-203,1,S08
1262.984,171,921,346,-209,953,131,97,990,-252,1,S08
1263.0,232,941,306,-154,916,151,67,942,-242,1,S08
1263.015,191,970,267,-236,1064,121,58,923,-252,1,S08
1263.031,131,1039,277,-263,962,101,48,923,-242,1,S08
1263.046,111,1039,297,-363,870,161,38,980,-252,1,S08
1263.062,121,980,316,-354,898,202,-9,1038,-203,1,S08
1263.078,131,990,336,-327,944,242,-58,990,-203,1,S08
1263.093,202,1019,326,-281,1000,323,-58,952,-233,1,S08
1263.109,252,950,326,-72,1064,303,-48,1000,-291,1,S08
1263.125,202,931,336,-236,1046,282,9,1057,-262,1,S08
1263.14,191,1039,277,-327,842,181,38,1066,-213,1,S08
1263.156,141,1000,297,-190,842,30,97,1028,-165,1,S08
1263.171,171,941,287,-200,990,30,145,990,-233,1,S08
1263.187,202,990,306,-172,953,111,135,933,-242,1,S08
1263.203,191,970,316,-254,1009,141,116,914,-281,1,S08
1263.218,131,1000,297,-272,925,151,48,895,-262,1,S08
1263.234,121,1019,297,-318,851,171,-19,980,-242,1,S08
1263.25,131,960,316,-336,870,222,-87,1047,-252,1,S08
1263.265,151,950,356,-390,944,222,-126,980,-203,1,S08
1263.281,161,1009,366,-372,990,232,-116,952,-233,1,S08
1263.296,171,1009,306,-209,1037,282,-48,1000,-300,1,S08
1263.312,151,970,297,-263,1018,222,29,1019,-242,1,S08
1263.328,151,1039,267,-327,944,212,67,1047,-213,1,S08
1263.343,171,990,287,-190,768,151,135,1057,-203,1,S08
1263.359,181,901,306,-163,962,90,145,990,-223,1,S08
1263.375,191,960,287,-154,953,101,97,952,-242,1,S08
1263.39,212,950,297,-200,1000,161,67,914,-262,1,S08
1263.406,131,980,316,-272,962,121,-9,923,-262,1,S08
1263.421,151,1029,306,-336,851,141,-48,961,-262,1,S08
1263.437,121,970,297,-354,861,151,-58,980,-223,1,S08
1263.453,101,1009,277,-427,953,171,-48,933,-213,1,S08
1263.468,121,1029,316,-372,990,202,-29,952,-291,1,S08
1263.484,151,1009,326,-245,1000,242,9,980,-339,1,S08
1263.5,191,921,326,-218,972,262,38,1000,-262,1,S08
1263.515,181,980,316,-272,944,252,48,1038,-242,1,S08
1263.531,191,1000,277,-227,759,141,87,1047,-223,1,S08
1263.546,141,941,297,-281,972,50,67,1019,-174,1,S08
1263.562,161,980,277,-236,935,70,106,961,-242,1,S08
1263.578,191,970,277,-227,1046,121,38,895,-242,1,S08
1263.593,141,1009,287,-190,1009,101,9,961,-320,1,S08
1263.609,202,1039,306,-227,851,121,-9,980,-242,1,S08
1263.625,151,960,277,-309,898,171,-19,1076,-271,1,S08
1263.64,131,960,326,-372,962,191,-87,990,-203,1,S08
1263.656,111,1029,336,-390,972,282,9,942,-300,1,S08
1263.671,151,1029,287,-236,1018,333,0,971,-252,1,S08
1263.687,141,970,277,-300,972,222,87,1009,-223,1,S08
1263.703,151,1009,336,-245,944,181,97,1028,-155,1,S08
1263.718,212,950,316,-190,787,80,97,1028,-155,1,S08
1263.734,171,931,267,-218,962,40,97,1057,-145,1,S08
1263.75,161,980,287,-236,962,50,67,961,-252,1,S08
1263.765,161,1019,277,-263,1101,90,29,895,-281,1,S08
1263.781,131,1029,297,-245,981,80,9,933,-310,1,S08
1263.796,151,1049,267,-290,824,131,9,933,-310,1,S08
1263.812,141,960,237,-309,888,161,-19,1000,-281,1,S08
1263.828,101,990,316,-336,1000,181,-106,942,-223,1,S08
1263.843,141,1039,316,-281,981,202,-38,961,-291,1,S08
1263.859,212,990,257,-209,990,191,-38,961,-291,1,S08
1263.875,181,960,287,-218,1046,111,0,990,-300,1,S08
1263.89,202,1019,247,-236,879,131,135,1038,-126,1,S08
1263.906,202,960,287,-163,805,131,174,1028,-223,1,S08
1263.921,171,941,346,-154,953,202,174,1028,-223,1,S08
1263.937,151,931,356,-209,935,232,135,933,-233,1,S08
1263.953,90,1009,455,-372,1037,202,87,904,-281,1,S08
1263.968,191,1019,366,-381,833,111,9,904,-378,1,S08
1263.984,313,960,326,-354,787,70,-135,933,-271,1,S08
1264.0,191,901,346,-354,787,70,-135,933,-271,1,S08
1264.015,242,1029,178,-354,870,60,-155,904,-213,1,S08
1264.031,252,1049,287,-381,990,-10,-174,914,-184,1,S08
1264.046,-232,1088,237,-400,990,101,-97,923,-281,1,S08
1264.062,-404,882,267,-100,962,70,-29,923,-242,1,S08
1264.078,-60,901,356,-309,935,111,77,1000,-252,1,S08
1264.093,191,1215,316,-672,888,111,58,1019,-184,1,S08
1264.109,-20,1009,198,-454,851,101,87,1066,-233,1,S08
1264.125,111,1039,0,-409,879,90,58,1019,-213,1,S08
1264.14,202,1009,108,-209,962,131,9,971,-262,1,S08
1264.156,181,1078,217,-18,1148,121,-67,961,-339,1,S08
1264.171,343,1058,267,-18,1046,101,-145,1028,-310,1,S08
1264.187,242,970,326,-109,925,161,-106,1133,-310,1,S08
1264.203,151,990,435,-227,953,181,-135,1104,-184,1,S08
1264.218,70,960,376,-372,944,303,-29,1038,-252,1,S08
1264.234,40,970,336,-418,916,303,19,942,-281,1,S08
1264.25,90,990,267,-600,879,333,48,952,-300,1,S08
1264.265,141,960,267,-418,861,222,48,923,-233,1,S08
1264.281,111,1000,198,-390,842,60,29,933,-155,1,S08
1264.296,141,990,178,-245,888,0,38,952,-203,1,S08
1264.312,131,941,257,-163,907,30,9,942,-203,1,S08
1264.328,111,980,346,-227,944,101,-9,914,-252,1,S08
1264.343,191,1019,386,-218,1138,131,-38,914,-271,1,S08
1264.359,272,950,247,-90,953,191,-58,1038,-271,1,S08
1264.375,181,931,207,-109,861,191,-126,1066,-184,1,S08
1264.39,121,980,306,-218,907,242,-67,1019,-174,1,S08
1264.406,161,1019,346,-290,1000,323,-9,980,-184,1,S08
1264.421,161,990,396,-236,1046,272,58,1000,-252,1,S08
1264.437,232,990,346,-209,1055,262,67,1085,-252,1,S08
1264.453,181,1000,287,-263,944,181,126,1057,-233,1,S08
1264.468,181,1000,297,-300,916,151,106,1009,-145,1,S08
1264.484,161,980,267,-190,916,121,155,990,-184,1,S08
1264.5,202,950,277,-172,935,131,126,980,-213,1,S08
1264.515,161,990,316,-181,1009,151,67,971,-223,1,S08
1264.531,121,1019,386,-200,981,181,19,971,-223,1,S08
1264.546,131,980,356,-254,888,242,-19,1000,-213,1,S08
1264.562,141,950,316,-318,870,262,-48,1019,-194,1,S08
1264.578,161,990,316,-409,916,252,-38,980,-116,1,S08
1264.593,161,1019,297,-454,962,191,-9,952,-174,1,S08
1264.609,171,1029,277,-327,953,191,58,942,-213,1,S08
1264.625,151,1000,316,-272,1000,171,87,980,-194,1,S08
1264.64,181,1000,306,-172,981,181,106,1028,-174,1,S08
1264.656,202,990,257,-209,944,131,87,1019,-155,1,S08
1264.671,202,990,257,-281,925,111,97,1038,-194,1,S08
1264.687,131,1019,297,-281,935,141,87,1019,-155,1,S08
1264.703,121,990,346,-272,944,191,58,980,-213,1,S08
1264.718,121,980,356,-272,944,191,48,914,-213,1,S08
1264.734,131,1009,366,-290,851,212,29,933,-203,1,S08
1264.75,151,950,346,-354,851,252,29,952,-165,1,S08
1264.765,151,950,346,-427,888,212,-19,933,-116,1,S08
1264.781,111,960,336,-445,925,232,48,933,-184,1,S08
1264.796,131,1000,326,-354,981,222,58,961,-184,1,S08
1264.812,151,1000,336,-236,1037,252,87,1000,-223,1,S08
1264.828,161,1000,316,-190,962,282,135,1085,-262,1,S08
1264.843,161,1000,316,-145,935,262,87,1057,-203,1,S08
1264.859,202,1000,287,-72,953,222,67,1095,-262,1,S08
1264.875,212,990,356,-81,953,232,-19,1047,-233,1,S08
1264.89,212,990,356,-190,1055,212,-29,1000,-271,1,S08
1264.906,222,990,366,-218,935,181,-87,971,-271,1,S08
1264.921,202,931,366,-218,935,181,-87,971,-223,1,S08
1264.937,181,970,376,-345,861,171,-48,980,-194,1,S08
1264.953,171,960,356,-427,879,181,-9,933,-165,1,S08
1264.968,202,990,316,-481,888,202,87,866,-203,1,S08
1264.984,171,990,277,-436,907,303,87,914,-271,1,S08
1265.0,131,950,316,-245,981,262,135,1019,-213,1,S08
1265.015,90,990,306,-127,990,151,145,1066,-223,1,S08
1265.031,131,1000,297,-109,879,101,29,1076,-165,1,S08
1265.046,171,931,356,-181,981,111,58,1028,-203,1,S08
1265.062,272,990,297,-218,916,191,9,980,-203,1,S08
1265.078,191,980,297,-281,1111,181,9,971,-233,1,S08
1265.093,171,1000,306,-209,907,191,-67,971,-233,1,S08
1265.109,171,1000,287,-300,851,181,-126,1000,-213,1,S08
1265.125,151,960,336,-390,842,191,-97,923,-184,1,S08
1265.14,161,1029,316,-454,972,252,-29,885,-271,1,S08
1265.156,141,950,316,-263,1018,222,-9,933,-330,1,S08
1265.171,70,980,316,-318,990,171,19,1057,-203,1,S08
1265.187,121,1049,287,-172,861,70,19,1057,-194,1,S08
1265.203,131,990,326,-127,1000,60,-29,1047,-233,1,S08
1265.218,181,1019,287,-109,953,80,-19,1009,-281,1,S08
1265.234,141,980,287,-145,925,181,-77,952,-300,1,S08
1265.25,202,970,267,-381,833,161,-67,990,-242,1,S08
1265.265,171,941,386,-472,824,191,-77,914,-184,1,S08
1265.281,131,1039,207,-472,935,111,-29,895,-262,1,S08
1265.296,171,1068,277,-390,990,121,9,904,-281,1,S08
1265.312,161,990,346,-245,1018,161,19,1000,-223,1,S08
1265.328,151,990,445,-345,953,212,-58,1028,-213,1,S08
1265.343,292,1000,405,-300,944,252,-9,1028,-233,1,S08
1265.359,343,990,485,0,740,202,-77,952,-252,1,S08
1265.375,202,960,554,0,833,151,-87,885,-300,1,S08
1265.39,-171,872,465,-145,796,181,-106,876,-242,1,S08
1265.406,-373,745,376,-218,1009,282,-77,933,-262,1,S08
1265.421,-232,735,405,-536,972,212,-19,1019,-194,1,S08
1265.437,121,882,425,-618,898,50,-19,1019,-145,1,S08
1265.453,444,1333,-148,-681,981,-131,-19,1019,-145,1,S08
1265.468,131,1421,-594,-618,1009,-10,48,1057,-213,1,S08
1265.484,-292,1107,-89,-190,972,121,77,1066,-271,1,S08
1265.5,-292,1107,-89,-190,972,121,48,1047,-252,1,S08
1265.515,-50,980,356,100,990,262,0,1009,-194,1,S08
1265.531,202,1029,435,63,925,303,-58,1028,-194,1,S08
1265.546,404,990,405,-118,944,282,-48,1019,-184,1,S08
1265.562,393,843,356,-300,888,262,-48,1019,-184,1,S08
1265.578,232,901,326,-345,935,161,-19,1000,-223,1,S08
1265.593,40,980,326,-300,953,101,-38,990,-271,1,S08
1265.609,30,970,306,-254,1083,111,29,1009,-359,1,S08
1265.625,60,1009,306,-254,1083,111,-97,1000,-262,1,S08
1265.64,60,1009,306,-163,981,131,-9,952,-223,1,S08
1265.656,121,1049,297,-218,861,161,-77,942,-242,1,S08
1265.671,181,1058,277,-290,870,222,-38,942,-252,1,S08
1265.687,181,970,316,-409,916,242,-38,942,-252,1,S08
1265.703,151,980,277,-509,935,212,-48,980,-252,1,S08
1265.718,80,1000,316,-445,953,252,19,980,-252,1,S08
1265.734,30,1039,336,-200,953,232,29,980,-184,1,S08
1265.75,90,990,326,-190,879,202,38,980,-184,1,S08
1265.765,161,970,306,-236,879,161,67,1009,-213,1,S08
1265.781,161,970,306,-254,935,191,67,990,-223,1,S08
1265.796,222,980,257,-254,935,191,19,961,-223,1,S08
1265.812,151,950,306,-245,953,161,-9,1009,-203,1,S08
1265.828,131,950,346,-209,1083,202,-67,1047,-155,1,S08
1265.843,141,970,376,-145,925,161,-67,1047,-155,1,S08
1265.859,161,1009,356,-209,907,171,9,1028,-203,1,S08
1265.875,191,1009,316,-254,953,252,-19,1038,-174,1,S08
1265.89,161,941,297,-327,990,272,48,1047,-271,1,S08
1265.906,171,970,306,-290,981,242,67,1038,-242,1,S08
1265.921,151,1009,306,-263,981,282,145,1066,-203,1,S08
1265.937,131,1009,356,-163,1000,242,155,1019,-145,1,S08
1265.953,181,970,366,-118,925,202,126,1028,-155,1,S08
1265.968,202,980,336,-190,870,191,165,1000,-174,1,S08
1265.984,181,990,326,-336,898,181,106,961,-165,1,S08
1266.0,161,950,306,-363,953,161,58,914,-184,1,S08
1266.015,101,941,366,-354,935,141,58,914,-155,1,S08
1266.031,60,980,366,-409,842,161,48,904,-145,1,S08
1266.046,101,1009,326,-490,851,181,-9,952,-135,1,S08
1266.062,111,1019,326,-445,851,272,-9,961,-135,1,S08
1266.078,90,970,336,-418,898,272,48,942,-184,1,S08
1266.093,70,990,366,-418,898,272,48,942,-184,1,S08
1266.109,111,980,346,-281,935,323,29,971,-194,1,S08
1266.125,151,931,396,-245,1018,333,97,1114,-213,1,S08
1266.14,121,970,386,-190,1009,262,87,1104,-155,1,S08
1266.156,191,1019,326,-154,953,202,135,1095,-174,1,S08
1266.171,181,1009,316,-109,962,181,194,1038,-194,1,S08
1266.187,161,1009,336,-118,972,181,126,990,-233,1,S08
1266.203,181,990,346,-218,944,181,87,904,-213,1,S08
1266.218,181,990,346,-327,972,212,58,923,-194,1,S08
1266.234,161,941,356,-290,851,232,-48,952,-174,1,S08
1266.25,151,1009,346,-318,833,252,-77,1009,-213,1,S08
1266.265,111,990,346,-463,907,272,-135,961,-155,1,S08
1266.281,101,941,356,-472,953,272,-58,990,-291,1,S08
1266.296,101,980,356,-290,907,232,-48,1038,-271,1,S08
1266.312,111,1049,366,-181,990,282,19,1019,-291,1,S08
1266.328,131,1019,297,-100,1018,292,38,1038,-262,1,S08
1266.343,181,960,316,-109,935,222,38,1019,-223,1,S08
1266.359,202,980,356,-145,898,161,87,980,-233,1,S08
1266.375,202,980,356,-245,907,90,87,914,-233,1,S08
1266.39,232,960,326,-245,907,90,135,876,-252,1,S08
1266.406,222,950,316,-272,962,131,106,933,-262,1,S08
1266.421,161,941,316,-281,1027,141,67,1000,-223,1,S08
1266.437,151,960,316,-281,907,161,67,1000,-223,1,S08
1266.453,131,1009,316,-254,898,181,9,990,-252,1,S08
1266.468,171,1029,306,-245,953,202,-67,961,-213,1,S08
1266.484,151,960,287,-281,962,252,-77,942,-233,1,S08
1266.5,161,970,306,-300,1046,272,9,1000,-291,1,S08
1266.515,161,980,297,-254,1000,242,-9,1038,-330,1,S08
1266.531,181,1029,297,-218,981,212,19,1019,-233,1,S08
1266.546,171,990,287,-218,879,161,9,1009,-194,1,S08
1266.562,151,1029,306,-190,916,141,106,1009,-233,1,S08
1266.578,181,990,316,-218,888,141,87,961,-242,1,S08
1266.593,202,941,306,-272,1018,161,48,942,-242,1,S08
1266.609,141,941,336,-300,962,151,9,923,-300,1,S08
1266.625,151,960,306,-345,842,161,-58,942,-242,1,S08
1266.64,101,1009,297,-363,879,171,-29,971,-252,1,S08
1266.656,121,1039,277,-345,935,202,-77,904,-194,1,S08
1266.671,141,970,287,-354,935,212,-58,923,-291,1,S08
1266.687,121,970,326,-263,935,141,-38,961,-300,1,S08
1266.703,141,1000,297,-127,981,212,58,1009,-262,1,S08
1266.718,161,990,277,-227,1018,232,29,1038,-174,1,S08
1266.734,191,941,287,-227,898,161,38,1095,-194,1,S08
1266.75,171,970,316,-209,944,101,58,1047,-233,1,S08
1266.765,171,1039,267,-236,953,50,0,1009,-242,1,S08
1266.781,141,941,297,-218,972,101,19,923,-320,1,S08
1266.796,101,1000,277,-218,1009,141,-9,895,-310,1,S08
1266.812,181,980,277,-272,814,161,-67,904,-271,1,S08
1266.828,141,990,316,-354,805,171,-106,952,-233,1,S08
1266.843,151,990,297,-390,888,131,-116,914,-165,1,S08
1266.859,181,931,346,-336,1000,141,-155,933,-233,1,S08
1266.875,202,980,326,-254,1018,161,-77,952,-330,1,S08
1266.89,282,1039,287,27,1046,181,-38,1047,-291,1,S08
1266.906,141,1019,297,-263,1000,262,67,1104,-320,1,S08
1266.921,-60,980,257,-445,888,212,19,1076,-184,1,S08
1266.937,-30,1078,277,-463,750,161,67,1066,-223,1,S08
1266.953,121,931,188,-318,898,70,19,952,-252,1,S08
1266.968,141,882,257,-136,898,50,9,857,-242,1,S08
1266.984,232,1000,168,-81,1083,60,-126,866,-339,1,S08
1267.0,151,1000,168,-172,962,60,-97,904,-291,1,S08
1267.015,90,1098,148,-345,870,101,-126,1057,-262,1,S08
1267.031,70,1049,207,-454,888,141,-58,1019,-145,1,S08
1267.046,80,1000,297,-427,925,222,-48,952,-213,1,S08
1267.062,151,1019,336,-254,935,222,-87,1000,-310,1,S08
1267.078,171,931,366,-118,1000,333,-29,1028,-262,1,S08
1267.093,222,921,336,-272,981,303,-19,1028,-223,1,S08
1267.109,181,1000,297,-327,935,212,-9,1038,-106,1,S08
1267.125,161,1009,257,-254,851,90,38,1047,-194,1,S08
1267.14,101,990,257,-218,972,20,67,1000,-184,1,S08
1267.156,171,1000,237,-218,972,20,67,980,-300,1,S08
1267.171,232,1009,267,-109,972,40,29,933,-242,1,S08
1267.187,171,1019,306,-118,1185,141,-19,971,-310,1,S08
1267.203,171,1019,386,-81,962,181,-67,1000,-252,1,S08
1267.218,141,911,336,-354,814,272,-58,990,-223,1,S08
1267.234,111,941,356,-354,814,272,-116,961,-184,1,S08
1267.25,101,1009,297,-490,981,242,-38,952,-223,1,S08
1267.265,111,1058,316,-490,981,242,9,1009,-203,1,S08
1267.281,171,1019,306,-363,1046,323,48,1047,-194,1,S08
1267.296,151,1000,316,-254,944,232,58,1019,-155,1,S08
1267.312,202,960,326,-200,935,232,58,1000,-135,1,S08
1267.328,161,911,376,-154,824,191,87,1000,-165,1,S08
1267.343,181,941,346,-145,907,151,48,980,-213,1,S08
1267.359,181,941,346,-181,925,161,-9,961,-223,1,S08
1267.375,131,1029,297,-281,1018,121,-9,961,-223,1,S08
1267.39,141,1107,247,-354,1037,70,-19,1000,-242,1,S08
1267.406,161,970,277,-281,907,60,9,1000,-203,1,S08
1267.421,171,960,297,-272,907,141,-9,980,-116,1,S08
1267.437,141,990,376,-327,916,343,106,1000,-184,1,S08
1267.453,121,980,405,-236,990,424,106,1000,-184,1,S08
1267.468,181,931,376,-281,1027,292,67,1038,-203,1,S08
1267.484,191,990,326,-290,990,272,126,1047,-126,1,S08
1267.5,191,990,326,-290,990,272,126,1047,-116,1,S08
1267.515,212,1019,316,-163,925,121,135,1057,-145,1,S08
1267.531,191,941,326,-181,962,161,145,990,-165,1,S08
1267.546,171,960,336,-263,953,202,97,971,-233,1,S08
1267.562,181,1019,316,-263,953,202,48,942,-262,1,S08
1267.578,171,950,346,-309,990,202,0,942,-252,1,S08
1267.593,141,1009,346,-290,907,262,-58,1019,-252,1,S08
1267.609,161,1000,326,-290,907,262,-116,1028,-184,1,S08
1267.625,131,970,356,-336,944,262,-77,1038,-174,1,S08
1267.64,141,970,356,-336,944,262,-106,952,-194,1,S08
1267.656,171,1029,346,-254,916,262,-9,1000,-262,1,S08
1267.671,171,1000,356,-181,1009,232,38,1038,-252,1,S08
1267.687,181,950,336,-227,1009,262,126,1047,-223,1,S08
1267.703,161,1009,316,-272,898,232,165,1028,-165,1,S08
1267.718,181,1019,297,-181,907,171,155,1000,-155,1,S08
1267.734,181,941,326,-190,935,161,155,971,-223,1,S08
1267.75,191,950,336,-236,898,202,135,904,-233,1,S08
1267.765,191,950,336,-327,981,191,87,904,-213,1,S08
1267.781,191,1039,297,-281,925,171,29,933,-271,1,S08
1267.796,212,990,277,-272,944,161,-19,1019,-213,1,S08
1267.812,161,980,277,-236,944,151,-58,1028,-174,1,S08
1267.828,151,1009,316,-254,935,202,-58,980,-203,1,S08
1267.843,151,1019,316,-290,935,282,-9,971,-262,1,S08
1267.859,191,960,316,-209,981,232,-19,961,-281,1,S08
1267.875,171,990,297,-227,944,232,29,961,-233,1,S08
1267.89,181,990,336,-245,953,222,67,961,-203,1,S08
1267.906,181,960,306,-190,870,131,19,1000,-203,1,S08
1267.921,181,960,306,-190,962,111,38,990,-242,1,S08
1267.937,212,990,247,-254,953,90,0,961,-242,1,S08
1267.953,212,1009,257,-254,953,90,29,923,-262,1,S08
1267.968,171,970,257,-272,1000,50,-67,923,-291,1,S08
1267.984,131,1039,287,-218,1000,131,-48,1019,-300,1,S08
1268.0,191,1049,277,-281,907,131,9,1047,-300,1,S08
1268.015,181,970,306,-309,916,121,-58,961,-242,1,S08
1268.031,131,1009,316,-345,944,141,19,961,-291,1,S08
1268.046,90,1000,405,-372,953,181,9,933,-300,1,S08
1268.062,101,1009,316,-263,981,212,38,990,-271,1,S08
1268.078,171,950,435,-290,944,191,-29,971,-233,1,S08
1268.093,151,941,485,-336,916,242,-48,971,-271,1,S08
1268.109,191,960,435,-236,833,212,-29,952,-281,1,S08
1268.125,202,911,346,-227,898,181,-77,895,-262,1,S08
1268.14,171,901,326,-181,888,131,-97,876,-339,1,S08
1268.156,202,862,297,-81,981,70,-126,885,-310,1,S08
1268.171,181,901,287,63,990,70,-184,914,-291,1,S08
1268.187,222,901,306,-36,898,181,-145,961,-252,1,S08
1268.203,202,931,267,-209,851,272,-155,933,-262,1,S08
1268.218,171,1000,217,-381,879,232,-48,952,-281,1,S08
1268.234,40,1156,19,-581,935,232,-19,1000,-359,1,S08
1268.25,-40,1401,-257,-718,1148,40,-19,1000,-359,1,S08
1268.265,171,1215,79,-618,1175,70,58,1142,-271,1,S08
1268.281,222,950,277,-345,888,121,58,1142,-271,1,S08
1268.296,222,950,277,-163,824,131,19,1038,-252,1,S08
1268.312,303,843,435,-72,879,151,19,942,-291,1,S08
1268.328,282,862,435,9,981,191,-48,923,-262,1,S08
1268.343,252,931,386,63,1018,121,-97,952,-291,1,S08
1268.359,262,950,297,100,1074,202,-97,952,-291,1,S08
1268.375,212,950,277,-54,935,202,-155,1028,-300,1,S08
1268.39,131,1039,267,-200,916,191,-48,1085,-262,1,S08
1268.406,131,1068,227,-354,962,171,87,1000,-203,1,S08
1268.421,131,1049,207,-454,1037,151,87,1000,-203,1,S08
1268.437,171,1009,217,-354,1009,111,97,1057,-291,1,S08
1268.453,202,1000,297,-263,981,151,165,990,-320,1,S08
1268.468,202,960,316,-290,944,222,87,1000,-252,1,S08
1268.484,161,931,326,-290,842,232,0,961,-184,1,S08
1268.5,161,931,326,-190,851,202,-29,952,-233,1,S08
1268.515,161,970,287,-209,981,151,-38,942,-223,1,S08
1268.531,111,1009,316,-272,944,101,-58,923,-252,1,S08
1268.546,151,1039,326,-281,1018,151,-38,933,-262,1,S08
1268.562,151,1039,326,-290,907,171,-48,990,-252,1,S08
1268.578,151,950,306,-263,861,181,-29,1019,-213,1,S08
1268.593,131,1019,336,-300,879,191,-29,990,-194,1,S08
1268.609,151,1049,297,-400,981,202,-38,980,-233,1,S08
